"IDno","logpickups"
10684,2.82256794216482
10685,3.4497633661936
10686,1.83830694060418
10687,2.8517364930207
10688,3.47893191704948
10689,2.61639948647199
10690,2.05591811354967
10691,1.28246266636408
10692,2.2958922187806
10693,1.32177193137072
10694,2.96239690781603
10695,2.09986447723853
10696,1.32323676542556
10697,2.96386174187086
10698,2.10132931129336
10699,3.00118752705565
10700,1.37667852038041
10701,3.01730349682571
10702,1.40818234533877
10703,3.04880732178408
10704,1.45494938739096
10705,2.46837893980748
10706,2.23304193325876
10707,1.47249583388644
10708,2.25058837975425
10709,1.48694914101222
10710,3.12757411745753
10711,1.50478924834999
10712,3.1454142247953
10713,2.55183590491776
10714,3.17903132894654
10715,3.20487556054946
10716,2.60277213174815
10717,3.22996755577693
10718,2.36743512519943
10719,1.62067669933016
10720,2.41405477653494
10721,1.67263278632636
10722,1.69477476102988
10723,3.33539973747518
10724,2.47286730689769
10725,3.36316012678006
10726,2.50062769620256
10727,2.78854984745409
10728,3.41574527148287
10729,2.55321284090538
10730,2.5877924383982
10731,3.46971955774623
10732,2.88193386585925
10733,2.64659685931053
10734,1.33725115421569
10735,2.97787613066099
10736,2.11534370008349
10737,1.34259550756284
10738,2.12068805343065
10739,3.02580248077732
10740,1.40031050897256
10741,3.04093548541787
10742,2.43248310586339
10743,3.10425647389715
10744,2.24172404331965
10745,2.47244429188196
10746,3.09963971591074
10747,1.48735013421956
10748,2.50077968663609
10749,3.12797511066487
10750,2.26544268008737
10751,1.52368231514999
10752,3.1643072915953
10753,2.3017748610178
10754,1.53359024514302
10755,2.54701979755954
10756,3.17421522158832
10757,2.31168279101082
10758,1.56205802712773
10759,2.57548757954425
10760,3.20268300357303
10761,2.34015057299554
10762,3.22525089654032
10763,2.36271846596282
10764,1.61608689677474
10765,2.62951644919127
10766,1.6314215830983
10767,2.64485113551482
10768,1.66015979193116
10769,2.67358934434768
10770,3.30078476837646
10771,2.43825233779896
10772,1.67419377776098
10773,3.31481875420628
10774,2.48010310872179
10775,3.34445839890212
10776,2.75890762841422
10777,2.5235706218655
10778,1.77891013772184
10779,2.79951524691919
10780,1.83231027616524
10781,2.84573982858177
10782,3.47293525261055
10783,1.86915168871342
10784,3.50977666515873
10785,2.91227214328708
10786,2.67693513673836
10787,1.30188196541045
10788,2.94250694185576
10789,2.07997451127826
10790,2.95992565115613
10791,2.09739322057864
10792,1.35596750736012
10793,2.36939705977664
10794,2.99659248380542
10795,1.37897550553368
10796,2.15706805140149
10797,1.396836342059
10798,3.0374613185043
10799,2.17492888792681
10800,1.40833152216559
10801,2.18642406803339
10802,1.48356415470219
10803,2.49699370711872
10804,1.49165784048323
10805,2.50508739289976
10806,1.53564504489419
10807,2.54907459731072
10808,2.313737590762
10809,1.54629767222547
10810,3.18692264867078
10811,1.57525827719224
10812,1.60689262377332
10813,3.29104493428737
10814,2.42851250370987
10815,2.6600773091303
10816,2.42474030258158
10817,2.4412188495065
10818,2.73074267034665
10819,2.49540566379793
10820,3.36556052720335
10821,2.50302809662585
10822,3.39236687517151
10823,1.79175390637721
10824,2.80518345879374
10825,2.56984645224502
10826,1.81640512239219
10827,2.82983467480871
10828,3.45703009883749
10829,1.8559209505609
10830,2.86935050297742
10831,1.86979319922757
10832,2.91206570849142
10833,2.34753718702373
10834,2.97473261105251
10835,2.11220018047501
10836,3.03136508293288
10837,2.16883265235538
10838,1.43522906453653
10839,3.07585404098183
10840,2.49412654739037
10841,1.5050729275975
10842,1.52961570405478
10843,2.5430452564713
10844,3.17024068050008
10845,2.30770824992259
10846,1.54451985597352
10847,3.18514483241882
10848,2.32261240184133
10849,2.37946949282262
10850,1.61667352585972
10851,2.39476607172752
10852,2.64523281334751
10853,3.27242823737629
10854,1.66462714603601
10855,2.67805669845253
10856,3.30525212248131
10857,2.44271969190381
10858,3.31464395582561
10859,2.45211152524811
10860,1.72367656520472
10861,2.50176911107252
10862,1.75365952981883
10863,2.53175207568664
10864,2.80657198470848
10865,2.5579809450834
10866,1.80497121426688
10867,1.82639777514435
10868,2.60449032101216
10869,2.22419955009249
10870,1.2496017026136
10871,2.8902266790589
10872,2.02769424848141
10873,2.28509334174335
10874,1.28684748888944
10875,2.30027704130597
10876,1.27497157201419
10877,2.91559654845949
10878,2.05306411788199
10879,1.30851720008408
10880,2.94914217652938
10881,2.08660974595189
10882,2.98898409701645
10883,2.12645166643895
10884,1.35163693117835
10885,2.36506648359487
10886,2.99226190762365
10887,1.40509777825318
10888,3.04572275469848
10889,2.18319032412099
10890,2.44533682775
10891,2.20999982120129
10892,1.45905162935097
10893,2.51416922735243
10894,1.50191031104244
10895,2.28000285691025
10896,2.30659280591201
10897,1.54954812407758
10898,2.5629776764941
10899,3.19017310052288
10900,2.32764066994538
10901,2.60306362731956
10902,1.61988676798346
10903,2.39797931385127
10904,1.64288590364964
10905,3.28351088009494
10906,1.72397712424081
10907,2.50206967010861
10908,1.74171865021325
10909,1.77732351358384
10910,3.41794849002914
10911,1.27347076808857
10912,2.28690032050509
10913,2.05156331395637
10914,1.28882923542452
10915,2.06692178129233
10916,1.32341897460871
10917,2.33684852702523
10918,2.96404395105401
10919,2.10151152047651
10920,2.35923634810207
10921,2.98643177213085
10922,2.9961865954433
10923,2.13365416486581
10924,2.409352777935
10925,2.17401577138628
10926,1.42148565475347
10927,3.06211063119877
10928,2.19957820062127
10929,2.46013926167618
10930,2.50016483699863
10931,3.12736026102741
10932,2.26482783044991
10933,2.54069797441428
10934,3.18466514844931
10935,2.32213271787181
10936,2.58300784476078
10937,2.34767083821206
10938,2.3926180112609
10939,1.63934370181443
10940,2.65277325423095
10941,2.41743624768223
10942,2.67780803472469
10943,2.70590463180033
10944,3.33310005582911
10945,2.47056762525161
10946,1.72960756067391
10947,1.73621738941895
10948,2.74964694183547
10949,2.51430993528676
10950,2.78337383439425
10951,2.81766820353907
10952,3.44486362756785
10953,1.85412748931514
10954,2.63222003518295
10955,2.88826001975682
10956,1.28081669992779
10957,2.92144167637309
10958,1.32552371750876
10959,2.96614869395407
10960,1.33311671331869
10961,2.34654626573521
10962,2.97374168976399
10963,2.11120925918649
10964,3.0018560299569
10965,2.40465948174444
10966,2.16932247519573
10967,1.42522006520576
10968,2.43864961762228
10969,1.44948092340075
10970,2.46291047581728
10971,3.09010589984606
10972,2.22757346926856
10973,2.45252328888786
10974,2.45194705844162
10975,3.0791424824704
10976,2.21661005189291
10977,2.4715039835476
10978,3.09869940757638
10979,1.48909730688971
10980,3.12972228333502
10981,2.26718985275752
10982,2.52066709167854
10983,3.14786251570732
10984,2.28533008512983
10985,1.53374818180843
10986,2.54717773422496
10987,3.17437315825374
10988,2.31184072767624
10989,3.22902598205203
10990,2.36649355147454
10991,1.61340018308146
10992,3.25402515952676
10993,2.39149272894927
10994,1.69579641573306
10995,2.70922596814958
10996,3.33642139217836
10997,1.73422314631192
10998,3.37484812275723
10999,2.51231569217973
11000,1.76284416313475
11001,3.40346913958006
11002,2.56599647598364
11003,2.84744682666466
11004,2.61210982011595
11005,1.29589488957231
11006,2.93651986601761
11007,2.07398743544012
11008,2.9798621795804
11009,2.1173297490029
11010,1.35641732753471
11011,2.36984687995124
11012,2.13450987340252
11013,3.01665502806444
11014,3.05710471240974
11015,1.4198796009421
11016,2.43330915335863
11017,2.19797214680991
11018,2.48042501732213
11019,1.50216804916487
11020,2.51559760158139
11021,2.28026059503268
11022,2.54568211552861
11023,2.3103451089799
11024,1.56615647755355
11025,2.57958602997008
11026,3.20678145399886
11027,2.34424902342136
11028,1.57670434567191
11029,3.21732932211722
11030,2.61339042452934
11031,2.37805341798063
11032,3.26816410726416
11033,2.40563167668666
11034,2.6662092963323
11035,3.29340472036108
11036,1.67122830612478
11037,2.6846578585413
11038,3.3368676051678
11039,2.73431228179113
11040,3.36150770581991
11041,2.49897527524241
11042,1.74016355965356
11043,2.75359311207008
11044,3.38078853609886
11045,2.79742752923714
11046,3.42462295326592
11047,2.56209052268842
11048,1.81777554667652
11049,2.59586809254433
11050,1.83794663471968
11051,1.86515425407888
11052,2.8785838064954
11053,3.50577923052418
11054,2.31977164434992
11055,2.3663847826976
11056,2.164816273958
11057,3.05135898852784
11058,2.18882655795035
11059,2.20463814165278
11060,2.45876730541289
11061,3.11811386909357
11062,2.25558143851607
11063,1.49360779379645
11064,2.27170033966426
11065,1.53108918057171
11066,2.54451873298823
11067,3.17171415701701
11068,2.30918172643951
11069,1.55244008798138
11070,3.19306506442668
11071,3.21554179320369
11072,2.60054948978511
11073,2.3652124832364
11074,2.6309671931287
11075,3.25816261715748
11076,2.39563018657998
11077,1.65067878590885
11078,2.42877133177666
11079,1.6774805871832
11080,2.69091013959972
11081,2.455573133051
11082,1.69194152558515
11083,2.70537107800168
11084,2.47003407145296
11085,1.7381715156591
11086,3.37879649210441
11087,1.73673352601823
11088,2.75016307843476
11089,2.51482607188604
11090,1.76186047967853
11091,3.40248545612383
11092,2.53995302554633
11093,3.43036298965748
11094,2.56783055907998
11095,1.8351357926058
11096,3.47576076905111
11097,2.63853531478273
11098,1.30088728774766
11099,2.07897983361547
11100,1.34514054179458
11101,2.3585700942111
11102,2.98576551823988
11103,2.12323308766238
11104,2.37038407319615
11105,2.13504706664743
11106,1.38017886835036
11107,3.02080384479566
11108,2.15827141421816
11109,2.42938347973306
11110,2.19404647318434
11111,2.46764024685806
11112,1.46058806839666
11113,2.50859613585671
11114,3.13579155988549
11115,2.273259129308
11116,2.28646601112797
11117,3.17445024632223
11118,1.5687354640999
11119,2.58216501651643
11120,2.61663308351446
11121,3.24382850754324
11122,3.27227903740441
11123,2.65328573871436
11124,2.41794873216565
11125,1.6620028480629
11126,2.67543240047943
11127,3.30262782450821
11128,2.44009539393071
11129,1.68653692048303
11130,3.32716189692834
11131,3.3461859943048
11132,3.37710994419991
11133,1.76430225737221
11134,2.77773180978873
11135,1.79613820463745
11136,2.80956775705397
11137,3.43676318108275
11138,2.57423075050525
11139,2.82763611210244
11140,2.88011456040083
11141,2.64477755385211
11142,2.90022809035073
11143,3.52742351437951
11144,2.66489108380201
11145,2.68937542451663
11146,1.34655828704637
11147,2.35998783946289
11148,1.3814392549682
11149,2.39486880738473
11150,3.02206423141351
11151,1.40666781996321
11152,2.18476036583101
11153,1.42332224980188
11154,2.4367518022184
11155,3.06394722624718
11156,1.46696672746546
11157,2.48039627988199
11158,1.47789664667586
11159,2.49132619909239
11160,3.11852162312117
11161,1.50033633494952
11162,2.51376588736604
11163,1.53718277352249
11164,3.1778077499678
11165,2.57905381672007
11166,3.20624924074885
11167,2.34371681017135
11168,3.23391257310693
11169,2.37138014252943
11170,3.26740182505865
11171,3.27369586772394
11172,2.67495097355633
11173,3.30214639758511
11174,2.43961396700762
11175,1.70169826413665
11176,2.71512781655317
11177,3.34232324058195
11178,2.47979081000445
11179,3.34098580681674
11180,2.47845337623924
11181,1.72531783498506
11182,2.73874738740158
11183,3.36594281143036
11184,2.53266957434434
11185,1.78448721200869
11186,2.56257975787649
11187,1.78128029173309
11188,3.4219052681784
11189,2.5593728376009
11190,2.85475515711911
11191,3.48195058114789
11192,2.6194181505704
11193,2.87110491556431
11194,1.89280944212329
11195,2.6709019879911
11196,2.8846618582893
11197,2.0221294277118
11198,2.32810971545479
11199,2.95530513948357
11200,2.35174753972938
11201,2.97894296375816
11202,2.11641053318066
11203,1.32471201054894
11204,2.96533698699424
11205,2.44604995961634
11206,3.07324538364512
11207,2.21071295306763
11208,2.41985189948482
11209,3.0470473235136
11210,2.1845148929361
11211,2.43580433520962
11212,3.0629997592384
11213,1.45619976588071
11214,2.46962931829723
11215,1.48680928600057
11216,3.12743426244587
11217,2.52054174290206
11218,2.51931329507589
11219,3.14650871910467
11220,3.19283427004492
11221,1.61268989256
11222,2.62611944497652
11223,2.3907824384278
11224,1.63398535084793
11225,2.41207789671574
11226,3.31051962126385
11227,1.708703263556
11228,2.72213281597252
11229,3.3493282400013
11230,2.4867958094238
11231,1.73904819518261
11232,2.75247774759914
11233,3.37967317162792
11234,2.51714074105042
11235,2.78365635190466
11236,2.81477113158672
11237,3.44196655561551
11238,2.57943412503801
11239,3.44232844486102
11240,2.57979601428352
11241,1.82764425694691
11242,3.46826923339221
11243,2.28473439179687
11244,2.91192981582565
11245,2.31256411527529
11246,2.93975953930407
11247,2.07722710872657
11248,1.32795735264846
11249,1.34527271690567
11250,2.35870226932219
11251,2.98589769335097
11252,3.01194064549944
11253,1.40563574874646
11254,2.44566857741919
11255,2.21033157087047
11256,2.23182202200244
11257,1.4755449108967
11258,2.48897446331322
11259,3.116169887342
11260,1.50643454203702
11261,2.51986409445354
11262,3.14705951848232
11263,1.51762834392534
11264,3.15825332037064
11265,1.54285454728706
11266,3.18347952373237
11267,2.59527523356796
11268,3.22247065759674
11269,2.35993822701924
11270,1.58441426816547
11271,2.59784382058199
11272,3.22503924461077
11273,1.62941390008658
11274,2.64284345250311
11275,2.40750644595439
11276,2.66532813585149
11277,3.29252355988027
11278,2.42999112930278
11279,2.68297411028565
11280,2.70573157424532
11281,2.47039456769661
11282,1.73660137303401
11283,2.75003092545053
11284,2.51469391890182
11285,1.74325563052653
11286,2.75668518294305
11287,1.79594188937653
11288,2.80937144179305
11289,1.82108304098133
11290,1.85097939206307
11291,2.66716107422808
11292,2.96230677138658
11293,2.35657995196978
11294,2.98377537599856
11295,2.12124294542107
11296,2.38039068554123
11297,2.14505367899251
11298,2.17263815148942
11299,3.07100956646345
11300,2.20847713588596
11301,1.46530735243497
11302,1.46942740240587
11303,2.24751994827368
11304,1.49892245982856
11305,2.51235201224508
11306,3.13954743627386
11307,2.27701500569637
11308,1.5156249150613
11309,3.1562498915066
11310,2.2937174609291
11311,1.57427987401426
11312,2.35237241988207
11313,3.23011976171301
11314,1.61515587841869
11315,1.63676540152589
11316,2.65019495394241
11317,3.27739037797119
11318,3.29995278809709
11319,1.69625276510398
11320,2.70968231752051
11321,3.33687774154929
11322,2.73119810050864
11323,2.49586109395992
11324,3.38157617895671
11325,2.51904374837921
11326,2.5278051939403
11327,2.54851374090604
11328,1.79496265494979
11329,3.4355876313951
11330,2.8317406202232
11331,3.47799271089897
11332,2.61546028032147
11333,1.28171210614863
11334,2.29514165856515
11335,2.92233708259393
11336,1.31045687251593
11337,2.08854941838374
11338,1.3397597311722
11339,2.35318928358873
11340,1.35957001508044
11341,2.37299956749697
11342,1.37515225093836
11343,3.07609333024102
11344,2.21356089966352
11345,1.43758240830081
11346,2.45101196071733
11347,3.07820738474611
11348,2.47488267477856
11349,2.23954566822984
11350,2.50878444036449
11351,2.27344743381577
11352,2.54577948726879
11353,3.17297491129757
11354,1.55711628597428
11355,2.5705458383908
11356,1.58299482852064
11357,2.59642438093716
11358,3.22361980496594
11359,2.36108737438845
11360,2.61913648661091
11361,2.64888563709322
11362,3.276081061122
11363,2.4135486305445
11364,3.30491838371579
11365,2.4423859531383
11366,2.68932261129356
11367,3.31651803532234
11368,1.70599063613773
11369,2.74214401580215
11370,2.50680700925343
11371,1.75915711092448
11372,2.772586663341
11373,3.39978208736978
11374,1.78551659520356
11375,2.79894614762009
11376,3.42614157164887
11377,2.82802839974604
11378,3.45522382377482
11379,2.86154139842231
11380,3.48873682245109
11381,2.65290026032953
11382,2.33643267800563
11383,2.10109567145691
11384,2.13017994608624
11385,1.39160808493032
11386,2.40503763734684
11387,3.05110754454321
11388,1.42968973180567
11389,2.44311928422219
11390,3.07031470825097
11391,1.46458114239546
11392,2.47801069481198
11393,2.25626628341754
11394,1.49971542712933
11395,2.51314497954586
11396,2.53921008913726
11397,3.16640551316604
11398,3.19230813094239
11399,2.3297757003649
11400,2.58370101946901
11401,3.21089644349779
11402,2.34836401292029
11403,1.59526304818156
11404,2.60869260059808
11405,3.23588802462686
11406,2.37335559404936
11407,2.63935229656729
11408,3.26654772059607
11409,2.42571511939465
11410,1.66670940909531
11411,2.68013896151184
11412,2.74428789133027
11413,3.37148331535905
11414,2.50895088478155
11415,2.73385245734046
11416,3.36104788136924
11417,2.49851545079174
11418,2.78139863871602
11419,3.43421738117751
11420,3.46685580396806
11421,1.84661007915675
11422,2.86003963157327
11423,3.51612535105489
11424,2.65359292047739
11425,1.89787460991248
11426,3.53849958635779
11427,2.67596715578029
11428,1.34586158946885
11429,2.35929114188537
11430,3.0088674967664
11431,2.1463350661889
11432,1.40298350907717
11433,2.41641306149369
11434,3.04360848552247
11435,2.18107605494498
11436,2.42472327324464
11437,3.05191869727342
11438,1.4543718789771
11439,1.48944655540043
11440,2.50287610781695
11441,2.26753910126823
11442,3.13810212628929
11443,2.55466397150036
11444,3.18185939552914
11445,2.31932696495164
11446,1.54609274890001
11447,3.18671772534531
11448,1.57761179089242
11449,2.59104134330894
11450,3.21823676733773
11451,1.60395454550842
11452,2.61738409792494
11453,2.38204709137622
11454,2.40806285387432
11455,1.65531166457778
11456,2.66874121699431
11457,3.29593664102309
11458,2.46536537966294
11459,1.70959537847395
11460,3.35022035491925
11461,2.48768792434176
11462,2.51006452127793
11463,1.75700457084333
11464,3.39762954728863
11465,1.78153629973268
11466,2.79496585214921
11467,3.42216127617799
11468,2.55962884560049
11469,1.80656655163512
11470,2.81999610405164
11471,3.44719152808042
11472,1.8269592124703
11473,2.84038876488683
11474,3.46758418891561
11475,2.86610011826544
11476,3.51584132659479
11477,2.65330889601729
11478,3.53550787277657
11479,2.67297544219907
11480,2.94578593653958
11481,3.57298136056836
11482,2.3785947210255
11483,2.14325771447679
11484,1.38794992716078
11485,3.02857490360609
11486,2.43435778146886
11487,2.19902077492014
11488,1.44184604811517
11489,2.45527560053169
11490,3.08247102456047
11491,2.21993859398298
11492,1.46383505210956
11493,1.49563372951186
11494,3.13625870595717
11495,2.27372627537967
11496,1.52568495455081
11497,2.53911450696734
11498,3.16630993099612
11499,2.30377750041862
11500,2.56926278895308
11501,3.19645821298186
11502,2.33392578240436
11503,1.58713339092578
11504,3.22775836737109
11505,3.24781734053902
11506,2.38528490996153
11507,1.63253372066499
11508,1.65838029579868
11509,2.43647284166649
11510,1.68983624645361
11511,3.3559086754971
11512,2.49337624491961
11513,1.73441824447376
11514,3.37504322091906
11515,2.51251079034156
11516,1.77426340829114
11517,2.78769296070767
11518,2.55235595415895
11519,3.43113465295949
11520,1.8096982741935
11521,1.84790829519799
11522,2.86133784761452
11523,2.6260008410658
11524,2.88694745698478
11525,3.51414288101356
11526,2.65161045043606
11527,1.88329781288014
11528,2.89672736529667
11529,3.54925276328582
11530,2.68672033270832
11531,1.93083519641229
11532,3.57146017285759
11533,3.61415496120303
11534,2.75162253062554
11535,1.3154970973677
11536,2.32892664978422
11537,1.32178879650222
11538,2.09988134237003
11539,2.98141260875183
11540,3.01325194731279
11541,2.15071951673529
11542,1.40697320720913
11543,2.18506575307694
11544,3.06936112247049
11545,2.46448788997505
11546,2.22915088342633
11547,2.49548361714229
11548,3.12267904117107
11549,1.51538515877851
11550,2.52881471119503
11551,2.29347770464631
11552,1.54008806541756
11553,3.18882382365005
11554,1.58154244073958
11555,2.62851527926269
11556,3.25571070329147
11557,3.27850117523851
11558,1.64231496628035
11559,1.67791632739332
11560,2.69134587980984
11561,3.31854130383862
11562,2.45600887326113
11563,2.70559915474928
11564,3.33279457877806
11565,2.47026214820056
11566,1.70842338222961
11567,3.34904835867491
11568,2.47557874197646
11569,2.75660932670041
11570,3.38380475072919
11571,1.77040647217049
11572,2.78383602458701
11573,2.54849901803829
11574,1.80128216689353
11575,2.81471171931006
11576,2.60492217656276
11577,2.62861109432406
11578,1.33788527507995
11579,2.35131482749648
11580,2.11597782094776
11581,1.30319294297824
11582,2.31662249539477
11583,2.94381791942355
11584,2.97331866683207
11585,2.36593384983892
11586,2.9931292738677
11587,2.1305968432902
11588,1.38201965701106
11589,3.02264463345636
11590,3.02640889496964
11591,2.16387646439215
11592,1.4464282939603
11593,1.45376522630394
11594,2.49093230265829
11595,2.25559529610957
11596,1.50782277344169
11597,3.148447749887
11598,2.2859153193095
11599,2.54963535005624
11600,2.31429834350753
11601,3.20838171089186
11602,2.34584928031436
11603,1.54520567862219
11604,3.1858306550675
11605,2.32329822449
11606,1.59357275569636
11607,3.23419773214166
11608,1.63068311819365
11609,3.27130809463895
11610,2.40877566406145
11611,3.29593050141679
11612,2.43339807083929
11613,1.67398493200098
11614,2.68741448441751
11615,2.49348440137863
11616,3.37611439548783
11617,2.51358196491034
11618,1.79051306876875
11619,2.80084275518892
11620,3.4280381792177
11621,2.5655057486402
11622,1.82537644723303
11623,2.89115367962452
11624,2.6558166730758
11625,1.3445695528901
11626,2.35799910530663
11627,2.98519452933541
11628,2.12266209875791
11629,1.37692107829873
11630,2.39035063071525
11631,2.39027192014213
11632,2.15493491359341
11633,2.43669650818282
11634,2.20135950163411
11635,2.4718369103128
11636,1.492295714281
11637,2.27038826014881
11638,3.16743375279908
11639,1.55174396169471
11640,3.19236893814001
11641,1.55914748881695
11642,2.57257704123348
11643,2.33724003468476
11644,1.58804447981914
11645,2.60147403223566
11646,1.63518036108
11647,2.64860991349652
11648,3.2758053375253
11649,1.67796549272039
11650,2.69139504513691
11651,2.45605803858819
11652,1.70249050795789
11653,2.71592006037441
11654,1.73479775116212
11655,2.74822730357865
11656,2.51289029702993
11657,1.75910823081502
11658,1.79159890842117
11659,2.80502846083769
11660,2.56969145428898
11661,1.80426750757574
11662,3.44489248402105
11663,2.58236005344355
11664,2.83467490976379
11665,3.46187033379257
11666,2.59933790321507
11667,2.87384025623454
11668,3.50103568026332
11669,2.63850324968582
11670,2.91972453562044
11671,3.54691995964922
11672,1.33725669902904
11673,2.11534924489684
11674,2.42514249144494
11675,2.18980548489622
11676,1.43663574268019
11677,3.0772607191255
11678,1.45360442376099
11679,2.46703397617752
11680,3.0942294002063
11681,2.2316969696288
11682,1.41942399086836
11683,2.43285354328488
11684,1.51274584320205
11685,2.52617539561858
11686,2.29083838906986
11687,1.511744765064
11688,2.52517431748052
11689,3.1523697415093
11690,2.28983731093181
11691,1.51121195544387
11692,2.5246415078604
11693,2.55589936066397
11694,3.18309478469275
11695,1.56379055658181
11696,2.57722010899833
11697,3.20441553302711
11698,2.36414242287143
11699,2.57667887282401
11700,3.20387429685279
11701,2.34134186627529
11702,2.42664380315371
11703,2.71721584916747
11704,3.34441127319625
11705,2.48187884261875
11706,2.7446918978984
11707,3.37188732192718
11708,2.50935489134968
11709,2.7805801121919
11710,3.4182766668436
11711,2.55574423626611
11712,2.58544595848896
11713,1.82224001271982
11714,3.46286498916512
11715,2.60033255858762
11716,1.8545386068312
11717,3.4951635832765
11718,2.66640615561365
11719,1.30486624302163
11720,2.31829579543815
11721,2.94549121946693
11722,2.08295878888944
11723,1.33454612891091
11724,2.34797568132744
11725,2.97517110535622
11726,1.34699037923639
11727,2.36041993165291
11728,2.1250829251042
11729,3.02851355489709
11730,2.16598112431959
11731,3.04323807671434
11732,2.18070564613684
11733,1.43774230475414
11734,2.21583485062194
11735,2.5096647267102
11736,2.49522140714854
11737,2.25988440059982
11738,1.50896298984278
11739,2.5223925422593
11740,2.28705553571059
11741,1.53491317237819
11742,1.5384167314856
11743,2.55184628390212
11744,3.1790417079309
11745,2.31650927735341
11746,2.58401105043246
11747,3.21120647446124
11748,2.62499789137393
11749,1.61630750567411
11750,2.62973705809063
11751,3.25693248211941
11752,1.64384709272627
11753,2.65727664514279
11754,2.42193963859408
11755,1.66649831481967
11756,3.30712329126497
11757,2.44459086068748
11758,2.71323704944402
11759,3.3404324734728
11760,2.47790004289531
11761,2.72776072752279
11762,2.49242372097407
11763,2.81079635785396
11764,1.77232177123651
11765,2.78575132365304
11766,2.55041431710432
11767,2.80575186426567
11768,3.43294728829445
11769,2.57041485771695
11770,1.81769296947579
11771,3.45831794592109
11772,2.59578551534359
11773,2.85173933943511
11774,3.47893476346389
11775,2.6164023328864
11776,1.87179302801958
11777,2.8852225804361
11778,1.34230501980327
11779,2.12039756567107
11780,1.36441585624255
11781,2.14250840211036
11782,2.40736752512488
11783,2.17203051857617
11784,2.43469008982081
11785,2.19935308327209
11786,1.45640133779034
11787,2.45983523208708
11788,1.52463706000987
11789,2.53806661242639
11790,2.30272960587767
11791,1.55676860326623
11792,2.57019815568275
11793,2.33486114913404
11794,1.59370018559082
11795,2.60712973800734
11796,3.23432516203612
11797,2.37179273145863
11798,1.63152946111856
11799,2.64495901353508
11800,2.40962200698636
11801,1.67571498538386
11802,2.68914453780039
11803,3.31633996182917
11804,2.45380753125167
11805,2.48509897751833
11806,1.6976967314315
11807,2.47578927729931
11808,1.77645593097
11809,3.43909595856584
11810,1.82118889817057
11811,2.59928144403838
11812,1.84106541382275
11813,2.85449496623928
11814,3.48169039026806
11815,2.61915795969056
11816,2.8689682755342
11817,3.49616369956298
11818,2.64368811805298
11819,1.91401858797735
11820,2.92744814039387
11821,2.69211113384515
11822,1.92221715040677
11823,2.9356467028233
11824,3.56284212685208
11825,1.95725832657247
11826,2.970687878989
11827,1.98362831063505
11828,3.62425328708035
11829,2.76172085650286
11830,1.39851765277308
11831,3.03914262921838
11832,2.44357698606589
11833,2.20823997951717
11834,1.4684439810921
11835,2.2465365269599
11836,1.51341602566518
11837,2.5268455780817
11838,3.15404100211048
11839,2.54584487698569
11840,3.17304030101447
11841,3.21172003300463
11842,1.5880728003369
11843,3.22869777678221
11844,1.60054166991017
11845,2.61397122232669
11846,3.24116664635547
11847,2.37863421577798
11848,1.61850902105208
11849,3.25913399749738
11850,3.29107861989749
11851,2.42854618931999
11852,3.32826906678942
11853,3.34165453910188
11854,1.74909382224722
11855,1.77811216540529
11856,2.79154171782181
11857,2.82895207395224
11858,3.45614749798102
11859,2.59361506740352
11860,1.82385256602871
11861,2.83728211844523
11862,3.46447754247401
11863,2.60194511189651
11864,2.85084431099814
11865,3.5069561642856
11866,2.6444237337081
11867,3.52269288170069
11868,2.66016045112319
11869,1.92181506851779
11870,2.93524462093432
11871,2.6999076143856
11872,2.96861135012092
11873,3.61425109728509
11874,2.75171866670759
11875,2.29961148874938
11876,2.92680691277816
11877,2.06427448220066
11878,2.34631727060013
11879,2.97351269462891
11880,2.38326900662262
11881,3.0104644306514
11882,2.16516244897574
11883,2.19635761663037
11884,2.47110847583876
11885,2.49348870873023
11886,2.51090746580136
11887,1.52303779404891
11888,2.53646734646543
11889,3.16366277049421
11890,1.55792856524521
11891,2.33602111111302
11892,3.23503293178178
11893,1.62316199962168
11894,2.6365915520382
11895,3.26378697606698
11896,2.40125454548948
11897,2.65829671976523
11898,3.28549214379401
11899,2.42295971321651
11900,2.67906889160872
11901,1.66213810857352
11902,2.44023065444133
11903,2.71132110872299
11904,3.33851653275177
11905,2.47598410217428
11906,3.37389028537935
11907,2.51135785480185
11908,3.41509876398919
11909,2.81767237400119
11910,2.58233536745247
11911,1.82403499304977
11912,1.85428583529463
11913,2.86771538771115
11914,3.49491081173993
11915,2.32335625704817
11916,2.95055168107695
11917,2.08801925049945
11918,1.31113480304883
11919,2.32456435546535
11920,2.95175977949413
11921,2.08922734891663
11922,2.38124697890878
11923,2.14590997236006
11924,1.37934460838465
11925,3.01996958482996
11926,2.15743715425246
11927,1.46423007201378
11928,2.24232261788159
11929,2.21431170592851
11930,2.47438990053917
11931,1.49897213031458
11932,3.13959710675989
11933,2.53521665771274
11934,3.16241208174152
11935,2.29987965116402
11936,2.33718475745018
11937,2.63767506742859
11938,3.26487049145737
11939,2.40233806087987
11940,1.59093248144206
11941,2.62557983400514
11942,3.25277525803392
11943,2.39024282745643
11944,1.64520199171342
11945,2.65863154412994
11946,1.70383995443042
11947,2.71726950684695
11948,3.34446493087573
11949,1.73528077613902
11950,2.77736932207097
11951,1.79083489320289
11952,2.80426444561942
11953,1.82731777605114
11954,2.86078231710635
11955,3.48797774113513
11956,2.62544531055764
